,symbol,market,name,sector,industry,listingdate,settlemonth,representative,homepage,region,close,cap,volume,amount,shares_num,BPS,PER,PBR,EPS,DIV,DPS
1512,032620,KOSDAQ,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",1997-05-02,12월,이상경 대표이사,http://www.ubcare.co.kr,서울특별시,6550,341891260450,120202,784754550,52197139,2323,25.0,2.82,262,0.61,40
1513,264450,KOSDAQ,유비쿼스,통신 및 방송 장비 제조업,"스위치, FTTH",2017-03-31,12월,이상근,http://www.ubiquoss.com,경기도,21250,217721252500,37605,786663350,10245706,12449,7.56,1.71,2812,2.64,560
1514,078070,KOSDAQ,유비쿼스홀딩스,기타 금융업,"지주회사, 자회사관리, 부동산임대",2009-01-23,12월,이상근,http://www.ubiquoss.com,경기도,18150,339343798200,6298,113565150,18696628,13634,14.95,1.33,1214,1.93,350
1515,002920,KOSPI,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",1988-10-10,12월,류현석(대표이사),http://www.ypr.co.kr,충청남도,3180,82513050000,24562,78120040,25947500,10639,10.23,0.3,311,3.77,120
1516,024800,KOSDAQ,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",1999-12-10,12월,이명호(단독 대표이사),http://www.yoosungtns.co.kr,서울특별시,3080,96338143440,74052,227058305,31278618,10713,2.4,0.29,1282,0.0,0
1517,000700,KOSPI,유수홀딩스,회사 본부 및 경영 컨설팅 서비스업,지주사업,1956-03-03,12월,송영규,http://www.eusu-holdings.com,서울특별시,6230,162240488760,58500,358876070,26041812,13108,6.29,0.48,991,6.42,400
1518,054930,KOSDAQ,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리,2002-01-15,12월,"한영수, 박석성(각자대표)",http://www.yooshin.co.kr,서울특별시,20850,62550000000,23973,495404250,3000000,31434,5.17,0.66,4035,3.6,750
1519,069330,KOSDAQ,유아이디,전자부품 제조업,"ITO COATING, GLASS LAMINATION",2003-08-18,12월,박종수 (대표이사),http://www.uidkorea.co.kr,충청북도,2540,36045371140,63431,162469895,14191091,1260,6.86,2.02,370,0.0,0
1520,049520,KOSDAQ,유아이엘,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001-08-02,12월,김시균,http://www.e-uil.com,경기도,2220,48362557920,23455,52058020,21784936,6655,0.0,0.33,0,0.0,0
1521,367460,KOSDAQ,유안타제7호스팩,금융 지원 서비스업,금융지원 서비스,2020-12-28,12월,임율표,,서울특별시,2270,12485000000,0,0,5500000,0,0.0,0.0,0,0.0,0
1522,367480,KOSDAQ,유안타제8호스팩,금융 지원 서비스업,금융지원 서비스,2021-04-05,12월,정동훈,,서울특별시,2195,14245550000,3989,8776155,6490000,0,0.0,0.0,0,0.0,0
1523,003470,KOSPI,유안타증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",1988-01-21,12월,궈밍쩡,http://www.yuantakorea.com,서울특별시,3260,650684837760,80942,263455780,199596576,7421,4.53,0.44,719,5.52,180
1524,263770,KOSDAQ,유에스티,1차 철강 제조업,스테인레스강관,2017-04-06,12월,김종식,http://www.u-st.co.kr,경상북도,3960,93852681120,17991,71281655,23700172,2417,16.64,1.64,238,0.0,0
1525,072130,KOSPI,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급",2003-07-01,12월,유지원,http://www.uangel.com,경기도,4200,55420906800,35233,147622060,13195454,4368,3.3,0.96,1271,0.0,0
1526,000220,KOSPI,유유제약,의약품 제조업,"의약품 제조,판매",1975-11-18,12월,유원상,http://www.yuyu.co.kr,충청북도,7150,123211309650,54949,392171150,17232351,6458,0.0,1.11,0,1.47,105
1527,388720,KOSDAQ,유일로보틱스,특수 목적용 기계 제조업,"취출로봇, 사출장비 및 자동화시스템",2022-03-18,12월,김동헌,http://www.yuilrobotics.com,인천광역시,23900,205082219400,435283,10543992200,8580846,3282,34.09,7.28,701,0.0,0
1528,340930,KOSDAQ,유일에너테크,특수 목적용 기계 제조업,2차전지 제조장비,2021-02-25,12월,정연길,http://www.youilet.com,경기도,17300,184673071200,32810,572494150,10674744,4335,0.0,3.99,0,0.0,0
1529,023410,KOSDAQ,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1994-10-07,12월,최종성,http://www.eugenes.co.kr,경기도,4720,364907273360,200290,941730665,77310863,12368,4.37,0.38,1079,3.6,170
1530,056080,KOSDAQ,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001-11-13,12월,박성주,http://www.yujinrobot.com,인천광역시,6410,240452894320,586282,3780763650,37512152,1043,0.0,6.15,0,0.0,0
1531,373340,KOSDAQ,유진스팩6호,금융 지원 서비스업,합병,2021-04-08,12월,이상두,,서울특별시,2380,7187600000,17501,41037885,3020000,0,0.0,0.0,0,0.0,0
1532,388800,KOSDAQ,유진스팩7호,금융 지원 서비스업,합병,2021-09-13,12월,오선영,,서울특별시,2210,11072100000,1802,3950465,5010000,0,0.0,0.0,0,0.0,0
1533,413630,KOSDAQ,유진스팩8호,금융 지원 서비스업,기업인수합병,2022-03-31,12월,남정훈,,서울특별시,2175,12876000000,48997,106140545,5920000,0,0.0,0.0,0,0.0,0
1534,084370,KOSDAQ,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,2006-01-17,12월,엄평용,http://www.eugenetech.co.kr,경기도,40950,938411919900,65116,2654250800,22916042,13091,15.2,3.13,2694,0.66,270
1535,001200,KOSPI,유진투자증권,금융 지원 서비스업,"유가증권 매매,중개,인수",1987-08-24,12월,"유창수, 고경모(각자 대표)",http://www.eugenefn.com,서울특별시,3295,319174847310,134081,442062395,96866418,10239,3.41,0.32,966,4.25,140
1536,178780,KOSDAQ,유테크,상품 종합 도매업,"도광판, 몰드프레임",2015-06-30,12월,정준석,http://www.u-tech.co.kr,경기도,1730,60240302320,0,0,34820984,393,0.0,4.4,0,0.0,0
1537,179900,KOSDAQ,유티아이,전자부품 제조업,카메라 윈도우,2017-09-27,12월,박덕영,http://www.utikorea.com,충청남도,18000,291724110000,32895,593536350,16206895,3838,222.22,4.69,81,0.28,50
1538,263050,KOSDAQ,유틸렉스,기초 의약물질 및 생물학적 제제 제조업,"면역항암 세포치료제, 면역항암 항체치료제",2018-12-24,12월,"권병세, 최수영",http://www.eutilex.com,서울특별시,12600,207567309600,29402,372466350,16473596,3722,0.0,3.39,0,0.0,0
1539,000100,KOSPI,유한양행,의약품 제조업,"의약품(삐콤씨, 안티푸라민, 렉라자, 로수바미브, 코푸시럽 등), 생활용품(유한락스, 해피홈, 유한젠), 동물약품",1962-11-01,12월,대표이사 조욱제,http://www.yuhan.co.kr,서울특별시,60200,4408534855200,114368,6878332200,73231476,28297,40.24,2.13,1496,0.66,400
1540,003460,KOSPI,유화증권,금융 지원 서비스업,증권업,1987-08-24,12월,윤경립,http://www.yhs.co.kr,서울특별시,2520,142890085800,14330,35967700,56702415,8013,16.15,0.31,156,5.16,130
1541,191410,KOSDAQ,육일씨엔에쓰,전자부품 제조업,IT용 Cover Glass,2015-12-24,12월,구자옥,http://www.61cns.co.kr,서울특별시,3650,34929536400,73270,269547890,9569736,1670,11.89,2.19,307,0.0,0
1542,008730,KOSPI,율촌화학,플라스틱제품 제조업,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조",1988-08-30,12월,"송녹정,신동윤",http://www.youlchon.com,서울특별시,22150,549320000000,17497,386970150,24800000,13954,64.96,1.59,341,2.26,500
1543,072770,KOSDAQ,율호,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",무선인터넷플랫폼,2007-07-25,12월,이정남,http://www.neodian.co.kr,서울특별시,1660,90501943380,232190,388080995,54519243,956,33.88,1.74,49,0.0,0
1544,008250,KOSPI,이건산업,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대",1988-10-21,12월,"이길수, 박승준",http://www.eagon.com,인천광역시,10650,116645562750,60093,644445950,10952635,17759,9.76,0.6,1091,1.88,200
1545,039020,KOSDAQ,이건홀딩스,제재 및 목재 가공업,창호,2000-05-04,12월,안기명,http://www.eagon.com,인천광역시,4585,103550890765,87345,401309680,22584709,7111,13.57,0.64,338,1.53,70
1546,025820,KOSPI,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,"안월환, 김영길(각자 대표이사)",http://www.leeku.net,경기도,3970,132764740000,244616,962403765,33442000,3669,6.3,1.08,630,1.26,50
1547,067920,KOSDAQ,이글루,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스",2010-08-04,12월,이득춘,http://igloo.co.kr,서울특별시,6570,72244501830,40645,266811350,10996119,6129,8.5,1.07,773,2.44,160
1548,044960,KOSDAQ,이글벳,기타 전문 도매업,"아바텍,아목사실린사 등",2000-11-16,12월,"강승조, 강태성(각자 대표이사)",http://www.eaglevet.com,충청남도,7730,97721755590,638734,4901613780,12641883,3326,26.11,2.32,296,0.65,50
1549,303530,KOSDAQ,이노뎁,소프트웨어 개발 및 공급업,영상인식 및 데이터플랫폼 솔루션,2021-06-18,12월,이성진,http://innodep.co.kr,서울특별시,18650,136860059650,17903,335299750,7338341,5550,0.0,3.36,0,0.0,0
1550,302430,KOSDAQ,이노메트리,특수 목적용 기계 제조업,엑스레이검사 장비,2018-12-12,12월,이갑수,http://www.innometry.com,경기도,12750,125373402000,7956,100917850,9833208,5459,32.28,2.34,395,0.0,0
1551,214320,KOSPI,이노션,광고업,광고대행 및 광고물의 제작 등,2015-07-17,12월,이용우,http://www.innocean.com,서울특별시,51200,1024000000000,11227,577858600,20000000,41003,15.54,1.25,3294,3.52,1800
1552,073490,KOSDAQ,이노와이어리스,통신 및 방송 장비 제조업,통신용 시험 및 계측장비,2005-02-04,12월,곽영수,http://www.innowireless.co.kr,경기도,37650,253668531600,28342,1067507300,6737544,17602,16.73,2.14,2250,0.66,250
1553,215790,KOSDAQ,이노인스트루먼트,통신 및 방송 장비 제조업,기업 인수 합병,2015-05-08,12월,한혁,,인천광역시,1915,77142230335,77331,148590525,40283149,2321,7.57,0.83,253,0.0,0
1554,246960,KOSDAQ,이노테라피,의료용품 및 기타 의약 관련제품 제조업,"의료용지혈제, 밀폐제 및 접착제",2019-02-01,12월,이문수,http://www.innotherapy.com,서울특별시,11150,59773533250,6747,74083050,5360855,1810,0.0,6.16,0,0.0,0
1555,088390,KOSDAQ,이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재",2006-10-20,12월,박정진,http://www.innoxcorp.com,충청남도,23150,217282288600,29827,694192300,9385844,21267,3.94,1.09,5877,0.0,0
1556,272290,KOSDAQ,이녹스첨단소재,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",2017-07-10,12월,"장경호, 김경훈(각자 대표이사)",http://www.innoxamc.com,충청남도,44500,895591781000,202946,8984121750,20125658,15712,10.64,2.83,4184,0.79,350
1557,053350,KOSDAQ,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,2001-11-15,12월,김준근,http://www.initech.com,서울특별시,4500,89059122000,46435,208218140,19790916,6209,16.42,0.72,274,0.44,20
1558,041520,KOSDAQ,이라이콤,상품 중개업,TFT-LCD용 Back Light Unit,2003-07-04,12월,김성익,http://www.e-litecom.com,경기도,6900,84102237000,14696,101414840,12188730,17151,33.99,0.4,203,4.35,300
1559,264850,KOSDAQ,이랜시스,전자부품 제조업,비데도어락부품,2017-06-01,12월,심재귀,http://www.elensys.co.kr,인천광역시,3335,96800616120,72931,242861115,29025672,1294,15.16,2.58,220,1.35,45
1560,054210,KOSDAQ,이랜텍,전자부품 제조업,Battery Pack,2002-05-09,12월,"이세용,이해성(각자대표이사)",http://www.elentec.co.kr,경기도,23500,594343435000,205059,4776881700,25291210,7521,17.24,3.12,1363,0.43,100
1561,164060,KOSDAQ,이루다,의료용 기기 제조업,레이저 및 고주파 의료기기,2020-08-06,12월,김용한,http://www.ilooda.com,경기도,6450,112577100300,435526,2796147680,17453814,2047,32.74,3.15,197,0.0,0
1562,065440,KOSDAQ,이루온,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급,2003-01-28,12월,"이승구, 이영성 (각자 대표이사)",http://eluon.com,경기도,2580,70369551600,1333007,3417102985,27275020,1467,37.94,1.76,68,0.0,0
1563,139480,KOSPI,이마트,종합 소매업,대형마트,2011-06-10,12월,강희석,http://emartcompany.com/ko/main.do,서울특별시,117000,3261470823000,148682,17425383000,27875819,369202,2.08,0.32,56152,1.71,2000
1564,115610,KOSDAQ,이미지스,반도체 제조업,"터치스크린칩, 햅틱칩",2010-02-26,12월,김정철,http://imagis.co.kr,경기도,2650,40619931400,156017,410785925,15328276,560,26.24,4.73,101,0.0,0
1565,349720,KOSDAQ,이베스트스팩5호,금융 지원 서비스업,해당없음,2020-05-20,12월,고병학,,서울특별시,2150,7783000000,2,4300,3620000,0,0.0,0.0,0,0.0,0
1566,078020,KOSDAQ,이베스트투자증권,금융 지원 서비스업,유가증권위탁매매,2007-02-21,12월,김원규,http://www.ebestsec.co.kr,서울특별시,7160,397245320400,58693,417989510,55481190,13709,2.35,0.52,3047,8.38,600
1567,131400,KOSDAQ,이브이첨단소재,전자부품 제조업,연성회로기판,2010-12-27,12월,김성범,http://www.actfpc.com,대구광역시,1875,94095168750,1057880,1988511700,50184090,1084,0.0,1.73,0,0.0,0
1568,351330,KOSDAQ,이삭엔지니어링,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",공장자동화 설비제어,2021-04-21,12월,"김창수, 김범수",http://isaac-eng.com,경기도,12000,99462240000,27454,327996700,8288520,5421,0.0,2.21,0,0.0,0
1569,080010,KOSDAQ,이상네트웍스,상품 중개업,기업간전자상거래서비스,2005-09-30,12월,김기배,http://www.e-sang.net,서울특별시,6700,67000000000,54328,362810460,10000000,10695,10.23,0.63,655,1.49,100
1570,086890,KOSDAQ,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제",2009-02-03,12월,황엽,http://www.abxis.com,경기도,7480,248206356640,104472,772068380,33182668,2168,287.69,3.45,26,0.0,0
1571,007660,KOSPI,이수페타시스,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조",2003-10-07,12월,서영준,http://www.petasys.com,대구광역시,7760,490792211440,1203535,9446509220,63246419,1984,0.0,3.91,0,0.0,0
1572,005950,KOSPI,이수화학,기초 화학물질 제조업,"등유,알킬벤젠,윤활유,노말파라핀 제조,도매",1988-04-28,12월,류승호,http://www.isuchemical.co.kr,서울특별시,15400,430576977600,227134,3447521850,27959544,10433,4.3,1.48,3584,3.25,500
1573,015020,KOSPI,이스타코,부동산 임대 및 공급업,부동산 분양/입시학원 운영,1988-12-23,12월,김승제,http://www.e-starco.co.kr,서울특별시,1600,68562560000,199240,317782100,42851600,1294,42.11,1.24,38,0.0,0
1574,047560,KOSDAQ,이스트소프트,소프트웨어 개발 및 공급업,"온라인게임(카발온라인),알툴즈S/W,스토리지S/W",2008-07-01,12월,정상원,,서울특별시,11950,135948362400,72980,866058150,11376432,6196,24.69,1.93,484,0.0,0
1575,067010,KOSDAQ,이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컨택센터용교환시스템,업무용교환시스템",2007-12-18,03월,현해남,,서울특별시,4480,55077120000,46317,206793930,12294000,3944,11.23,1.14,399,2.9,130
1576,093230,KOSPI,이아이디,기타 전문 도매업,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조",2007-11-01,12월,김성규,http://www.eid21.co.kr,경기도,1600,150515984000,466743,742965020,94072490,2670,26.67,0.6,60,0.0,0
1577,101360,KOSDAQ,이엔드디,기타 화학제품 제조업,배출가스 저감용 촉매 및 이차전지 양극활물질 전구체,2020-07-30,12월,김민용,http://www.endss.com,충청북도,30050,310127509150,78621,2351669500,10320383,7068,30.29,4.25,992,0.0,0
1578,102710,KOSDAQ,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,2009-05-28,12월,"지용석,김정수,박기수(각자대표)",http://www.enftech.com/,경기도,34300,490072774800,113279,3895023550,14287836,23281,27.16,1.47,1263,0.44,150
1579,066980,KOSDAQ,이엔코퍼레이션,기타 정보 서비스업,온라인정보제공,2003-01-17,12월,"오태석, 박종운(각자 대표이사)",http://www.encorp.co.kr,서울특별시,3350,150984439700,164571,558207055,45069982,2462,5.94,1.36,564,0.0,0
1580,074610,KOSPI,이엔플러스,일반 목적용 기계 제조업,소방자동차 제조,2003-12-23,12월,"안영용, 최용인 각자대표",http://www.en3.co.kr,경기도,3585,207001377450,292204,1051903035,57740970,1405,0.0,2.55,0,0.0,0
1581,063760,KOSDAQ,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등,2017-04-06,12월,이재혁,http://www.elp.co.kr,경기도,6810,63504135300,25204,169625520,9325130,7619,0.0,0.89,0,0.88,60
1582,123570,KOSDAQ,이엠넷,광고업,온라인 검색광고 대행,2011-11-25,12월,김영원,http://www.emnet.co.kr,서울특별시,6030,134324750340,93462,558852790,22276078,4060,5.11,1.49,1180,3.32,200
1583,083470,KOSDAQ,이엠앤아이,플라스틱제품 제조업,"소형 BLU, 정밀 플라스틱 제품",2008-09-18,12월,대표이사 고창훈,http://www.kjpretech.com,경기도,3220,51129149960,0,0,15878618,498,0.0,6.47,0,0.0,0
1584,095190,KOSDAQ,이엠코리아,특수 목적용 기계 제조업,CNC공작기계등,2007-10-29,12월,강삼수,http://www.yesemk.com,경상남도,3410,145201336170,47129,160799820,42581037,2086,0.0,1.63,0,0.0,0
